product_id,product_name,brand,main_category,sub_category,activity,gender,color,material,closure,fit,price_inr,discount_pct,final_price_inr,rating,rating_count,popularity_score,cushioning,arch_support,breathability,durability,weight_g,heel_drop_mm,sole_type,surface,water_resistant,season,size_range,inventory_units,launch_month,trend_score,style_tag
SH0337,Adidas Edge Race-Day Shoes White,Adidas,Shoes,race-day shoes,Running,Boys,White,Mesh,Velcro,Regular,6969,25,5226.75,3.7,232,100,High,Medium,Medium,Medium,226,12,Foam,Indoor,No,All Season,3-7,97,5,67,rugged
SH0338,Campus Stride Race-Day Shoes Blue,Campus,Shoes,race-day shoes,Running,Unisex,Blue,Mesh,Velcro,Wide,2524,25,1893.0,3.8,38,51,High,Low,Medium,High,738,10,Phylon,All-Purpose,No,All Season,5-9,186,7,53,fashion
SH0339,Nike Move Basketball Shoes Maroon,Nike,Shoes,basketball shoes,Basketball,Unisex,Maroon,PU,Elastic,Wide,5232,0,5232.0,3.6,45,100,Low,Low,Medium,High,669,10,EVA,Indoor,No,All Season,7-11,110,5,55,lightweight
SH0340,Adidas Elite Trail Running Shoes Olive,Adidas,Shoes,trail running shoes,Running,Men,Olive,Leather,Lace-Up,Slim,6655,30,4658.5,4.6,274,100,Max,Medium,Medium,Medium,567,8,PU,Trail,No,All Season,8-12,40,9,57,fashion
SH0341,Puma Pulse Street Sneakers Maroon,Puma,Shoes,street sneakers,Lifestyle,Unisex,Maroon,Leather,Slip-On,Regular,3267,20,2613.6,3.9,126,100,Medium,Low,Medium,High,622,4,Rubber,Road,No,All Season,7-11,121,4,51,premium
SH0342,Bata Stride School Shoes Pink,Bata,Shoes,school shoes,School,Girls,Pink,Synthetic,Buckle,Regular,2047,20,1637.6,4.5,205,100,High,Medium,Low,Medium,481,12,PU,Indoor,No,All Season,1-5,64,12,38,lightweight
SH0343,Red Tape Max Slip-On Walkers White,Red Tape,Shoes,slip-on walkers,Walking,Girls,White,Synthetic,Buckle,Regular,3236,15,2750.6,3.7,52,64,Medium,Medium,Medium,Medium,430,10,PU,All-Purpose,No,All Season,1-5,132,1,66,retro
SH0344,Adidas Air Training Shoes Blue,Adidas,Shoes,training shoes,Training,Men,Blue,Mesh,Lace-Up,Regular,5995,25,4496.25,4.0,82,100,Medium,Medium,High,Very High,692,8,TPU,All-Purpose,No,Summer,8-12,200,8,41,premium
SH0345,Nike Flex Retro Sneakers Brown,Nike,Shoes,retro sneakers,Lifestyle,Men,Brown,Leather,Lace-Up,Wide,7450,30,5215.0,3.8,176,100,High,Medium,Medium,Very High,772,10,Rubber,Road,No,All Season,6-10,52,9,48,lightweight
SH0346,Liberty Lite Oxfords Olive,Liberty,Shoes,oxfords,Formal,Unisex,Olive,PU,Lace-Up,Regular,2519,5,2393.05,4.4,126,100,Medium,High,Low,High,918,8,Rubber,Indoor,No,All Season,6-10,40,1,83,premium
SH0347,Nike Flex Basketball Shoes White,Nike,Shoes,basketball shoes,Basketball,Men,White,Rubberized knit,Elastic,Regular,5791,25,4343.25,4.2,34,97,Low,Low,Low,High,784,6,Rubber,Trail,No,All Season,6-9,154,7,63,minimal
SH0348,Mochi Pro Casual Loafers White,Mochi,Shoes,casual loafers,Casual,Girls,White,Mesh,Slip-On,Slim,3172,20,2537.6,4.4,48,95,Medium,Medium,High,Medium,515,8,TPU,Trail,Yes,All Season,3-7,109,4,69,premium
SH0349,Campus Elite Comfort Walkers Navy,Campus,Shoes,comfort walkers,Walking,Unisex,Navy,Leather,Buckle,Regular,2034,15,1728.9,4.5,73,74,High,Medium,Medium,Medium,400,12,Rubber,Trail,No,All Season,5-9,224,8,89,lightweight
SH0350,Nike Edge Retro Sneakers Pink,Nike,Shoes,retro sneakers,Lifestyle,Women,Pink,Leather,Velcro,Wide,7228,5,6866.6,4.0,119,100,Low,Medium,Low,Medium,477,10,Phylon,Trail,No,All Season,6-10,105,5,50,rugged
SH0351,Crocs Prime Comfort Walkers Maroon,Crocs,Shoes,comfort walkers,Walking,Men,Maroon,Synthetic,Slip-On,Regular,2164,35,1406.6,3.9,94,88,Medium,Medium,High,High,463,8,Phylon,All-Purpose,No,All Season,6-9,160,7,91,fashion
SH0352,Red Tape Pulse Walking Shoes Pink,Red Tape,Shoes,walking shoes,Walking,Boys,Pink,Canvas,Elastic,Regular,3519,15,2991.15,4.4,138,100,High,Medium,High,High,349,10,Foam,Trail,No,Summer,1-5,164,2,73,rugged
SH0353,ASICS Flow Race-Day Shoes Red,ASICS,Shoes,race-day shoes,Running,Men,Red,Canvas,Velcro,Regular,9836,0,9836.0,4.5,58,100,High,Medium,High,High,675,12,EVA,Trail,No,Winter,8-12,160,4,61,everyday
SH0354,Bata Flow Walking Shoes Pink,Bata,Shoes,walking shoes,Walking,Women,Pink,Suede,Elastic,Regular,4860,20,3888.0,3.9,37,89,Low,Low,Low,High,659,6,Foam,Indoor,No,All Season,6-10,163,12,60,everyday
SH0355,Campus Prime Road Running Shoes Pink,Campus,Shoes,road running shoes,Running,Girls,Pink,Canvas,Lace-Up,Wide,1520,20,1216.0,4.4,65,100,Medium,High,Medium,Medium,449,12,EVA,Indoor,No,All Season,1-5,239,7,51,retro
SH0356,Skechers Max Road Running Shoes Black,Skechers,Shoes,road running shoes,Running,Boys,Black,Rubberized knit,Slip-On,Wide,7029,5,6677.55,4.1,96,100,Medium,Low,Low,Medium,376,8,Phylon,Trail,No,All Season,2-6,5,6,64,minimal
SH0357,Puma Pulse Training Shoes Olive,Puma,Shoes,training shoes,Training,Boys,Olive,PU,Lace-Up,Slim,3898,0,3898.0,4.7,41,100,High,High,Medium,High,574,12,Phylon,Road,Yes,All Season,3-7,103,1,59,everyday
SH0358,Woodland Pro Outdoor Shoes Olive,Woodland,Shoes,outdoor shoes,Outdoor,Unisex,Olive,Mesh,Buckle,Regular,5897,20,4717.6,4.4,195,100,Medium,Medium,High,Very High,664,12,EVA,Indoor,No,All Season,6-10,83,11,45,lightweight
SH0359,Bata Lite Oxfords Maroon,Bata,Shoes,oxfords,Formal,Men,Maroon,Mesh,Lace-Up,Wide,5383,10,4844.7,4.6,38,69,Low,Medium,Medium,High,780,4,TPU,Trail,No,All Season,7-11,148,11,74,sporty
SH0360,Adidas Stride Street Sneakers Blue,Adidas,Shoes,street sneakers,Lifestyle,Women,Blue,Rubberized knit,Elastic,Regular,5230,10,4707.0,4.2,125,100,Medium,Low,Medium,Very High,457,6,Phylon,Court,No,All Season,4-7,5,6,60,fashion
SH0361,Woodland Stride Trekking Shoes Brown,Woodland,Shoes,trekking shoes,Hiking,Unisex,Brown,Leather,Lace-Up,Regular,5730,15,4870.5,5.0,128,100,Medium,Low,Low,Medium,854,10,Foam,Indoor,Yes,All Season,5-9,175,7,73,rugged
SH0362,Skechers Air Slip-On Walkers White,Skechers,Shoes,slip-on walkers,Walking,Men,White,Mesh,Buckle,Regular,6470,35,4205.5,4.9,45,100,Medium,High,Low,Medium,477,8,Rubber,All-Purpose,No,All Season,6-10,64,1,74,lightweight
SH0363,Nike Stride Gym Trainers White,Nike,Shoes,gym trainers,Training,Unisex,White,Leather,Slip-On,Regular,5228,35,3398.2,4.1,196,100,Medium,High,Medium,Very High,516,4,Rubber,Indoor,No,Winter,7-11,45,4,65,fashion
SH0364,Skechers Flex Retro Sneakers Grey,Skechers,Shoes,retro sneakers,Lifestyle,Girls,Grey,Rubberized knit,Elastic,Regular,3732,10,3358.8,4.1,80,100,High,Low,Low,Medium,492,8,TPU,Court,No,All Season,3-7,145,12,40,lightweight
SH0365,Woodland Pulse Rugged Boots Pink,Woodland,Shoes,rugged boots,Outdoor,Unisex,Pink,PU,Velcro,Regular,6834,20,5467.2,4.9,32,61,Medium,Low,Low,Very High,722,10,EVA,All-Purpose,Yes,All Season,6-10,232,4,72,everyday
SH0366,Puma Edge Gym Trainers Blue,Puma,Shoes,gym trainers,Training,Women,Blue,Knit,Lace-Up,Regular,5235,20,4188.0,3.3,99,100,Low,Medium,Medium,High,471,8,TPU,Road,No,All Season,4-7,175,5,46,sporty
SH0367,Puma Max Lifestyle Sneakers White,Puma,Shoes,lifestyle sneakers,Lifestyle,Women,White,Knit,Elastic,Regular,3316,10,2984.4,4.3,53,87,Medium,Medium,High,Medium,663,6,EVA,Road,Yes,All Season,5-9,60,11,76,sporty
SH0368,Clarks Pulse Comfort Walkers Red,Clarks,Shoes,comfort walkers,Walking,Women,Red,Mesh,Velcro,Regular,7590,25,5692.5,4.2,36,82,Medium,High,High,Very High,367,10,Phylon,Trail,No,All Season,4-7,116,4,100,retro
SH0369,Campus Edge Trail Running Shoes Blue,Campus,Shoes,trail running shoes,Running,Boys,Blue,PU,Buckle,Slim,3131,10,2817.9,4.5,121,100,High,Medium,Low,High,512,8,EVA,Indoor,No,All Season,2-6,142,4,72,everyday
SH0370,Red Tape Pulse Comfort Walkers Beige,Red Tape,Shoes,comfort walkers,Walking,Men,Beige,Mesh,Lace-Up,Wide,4380,35,2847.0,4.6,64,78,Medium,High,Medium,High,554,6,PU,Road,No,All Season,6-9,107,4,50,premium
SH0371,Woodland Edge Hiking Boots Pink,Woodland,Shoes,hiking boots,Hiking,Men,Pink,Synthetic,Lace-Up,Wide,7191,20,5752.8,4.0,96,100,Medium,Low,Low,Very High,695,4,Rubber,Road,Yes,All Season,6-10,170,7,24,lightweight
SH0372,Adidas Pulse Gym Trainers Brown,Adidas,Shoes,gym trainers,Training,Unisex,Brown,Rubberized knit,Slip-On,Regular,6054,25,4540.5,4.6,70,69,Medium,Medium,Medium,High,403,10,EVA,Road,No,Monsoon,6-10,157,3,53,premium
SH0373,Woodland Edge Rugged Boots Tan,Woodland,Shoes,rugged boots,Outdoor,Girls,Tan,Synthetic,Elastic,Regular,4571,30,3199.7,4.1,65,52,Low,Medium,High,High,806,6,Foam,Indoor,No,All Season,3-7,173,12,87,retro
SH0374,Adidas Lite Trail Running Shoes Black,Adidas,Shoes,trail running shoes,Running,Unisex,Black,Knit,Slip-On,Regular,3827,20,3061.6,4.1,99,100,High,Medium,High,Very High,549,4,Phylon,Indoor,No,All Season,5-9,160,9,51,sporty
SH0375,Puma Flow Lifestyle Sneakers White,Puma,Shoes,lifestyle sneakers,Lifestyle,Women,White,Canvas,Buckle,Regular,5114,15,4346.9,4.7,162,100,Medium,High,Medium,Medium,609,10,Rubber,Trail,Yes,Monsoon,4-7,125,9,90,premium
SH0376,Adidas Pulse Lifestyle Sneakers Black,Adidas,Shoes,lifestyle sneakers,Lifestyle,Men,Black,Synthetic,Slip-On,Regular,4184,15,3556.4,4.7,162,100,Medium,Medium,Low,High,705,6,Phylon,Court,No,All Season,6-10,91,4,70,minimal
SH0377,Skechers Flow Trail Running Shoes Black,Skechers,Shoes,trail running shoes,Running,Men,Black,Mesh,Buckle,Slim,6035,15,5129.75,4.3,327,100,Max,Medium,Medium,Medium,462,10,Foam,Road,No,Winter,7-11,131,2,81,minimal
SH0378,Nike Flow Trail Running Shoes Pink,Nike,Shoes,trail running shoes,Running,Women,Pink,Knit,Slip-On,Wide,6816,25,5112.0,4.8,85,99,Medium,Medium,Medium,Medium,424,8,Rubber,Court,No,All Season,4-8,80,5,45,premium
SH0379,Nike Air Gym Trainers Beige,Nike,Shoes,gym trainers,Training,Men,Beige,Synthetic,Lace-Up,Slim,5313,25,3984.75,3.7,100,100,High,High,Medium,High,622,10,Phylon,Court,Yes,All Season,8-12,65,6,92,fashion
SH0380,Hush Puppies Flex Slip-On Walkers Black,Hush Puppies,Shoes,slip-on walkers,Walking,Men,Black,Synthetic,Elastic,Regular,5969,30,4178.3,4.0,180,100,Medium,Medium,Medium,Very High,661,6,Phylon,Road,Yes,All Season,8-12,173,10,68,everyday
SH0381,New Balance Lite Road Running Shoes Pink,New Balance,Shoes,road running shoes,Running,Women,Pink,Mesh,Elastic,Wide,5047,30,3532.9,3.9,151,100,Medium,High,Low,High,568,10,Rubber,Trail,No,All Season,5-9,147,12,40,sporty
SH0382,Bata Stride School Shoes Grey,Bata,Shoes,school shoes,School,Girls,Grey,Synthetic,Buckle,Regular,1793,50,896.5,4.4,154,100,Low,Medium,Low,High,495,12,Rubber,Trail,No,All Season,1-5,154,9,69,retro
SH0383,ASICS Elite Gym Trainers Grey,ASICS,Shoes,gym trainers,Training,Men,Grey,Knit,Slip-On,Regular,5746,40,3447.6,3.5,127,76,Medium,Medium,High,High,645,8,TPU,Court,No,All Season,7-11,125,9,60,retro
SH0384,Vans Stride Casual Sneakers Brown,Vans,Shoes,casual sneakers,Casual,Unisex,Brown,PU,Velcro,Regular,4392,25,3294.0,4.1,166,100,Low,Medium,Low,High,465,4,TPU,Road,No,All Season,7-11,138,3,73,retro
SH0385,Campus Lite Trail Running Shoes Brown,Campus,Shoes,trail running shoes,Running,Women,Brown,Rubberized knit,Velcro,Regular,2725,35,1771.25,4.4,48,91,Medium,High,Low,Very High,540,6,EVA,Indoor,No,All Season,4-7,117,12,62,premium
SH0386,Woodland Air Hiking Boots Brown,Woodland,Shoes,hiking boots,Hiking,Unisex,Brown,Suede,Slip-On,Regular,7458,25,5593.5,4.6,39,100,High,Medium,Medium,Medium,960,10,PU,Road,No,All Season,5-9,199,11,71,sporty
SH0387,Under Armour Flow Trail Running Shoes White,Under Armour,Shoes,trail running shoes,Running,Unisex,White,Synthetic,Slip-On,Wide,12266,25,9199.5,4.6,118,100,Medium,Medium,Medium,High,515,10,Foam,Indoor,No,Monsoon,6-10,128,2,65,fashion
SH0388,Vans Stride Canvas Shoes Maroon,Vans,Shoes,canvas shoes,Casual,Men,Maroon,Leather,Velcro,Regular,6537,15,5556.45,3.9,290,100,Low,Medium,Low,High,397,8,Rubber,Indoor,No,All Season,6-10,36,3,71,retro
SH0389,ASICS Pulse Road Running Shoes Maroon,ASICS,Shoes,road running shoes,Running,Men,Maroon,Knit,Slip-On,Regular,9319,15,7921.15,4.5,65,100,Max,Medium,High,High,434,4,Rubber,Indoor,No,All Season,6-10,237,4,55,minimal
SH0390,Nike Stride Basketball Shoes Black,Nike,Shoes,basketball shoes,Basketball,Unisex,Black,Mesh,Elastic,Slim,8914,25,6685.5,4.9,99,100,Medium,Medium,High,High,591,8,EVA,All-Purpose,No,Summer,7-11,200,6,51,everyday
SH0391,Skechers Flow Lifestyle Sneakers Blue,Skechers,Shoes,lifestyle sneakers,Lifestyle,Girls,Blue,PU,Lace-Up,Regular,7466,15,6346.1,4.8,147,100,Medium,Medium,High,Medium,519,10,EVA,Court,No,Monsoon,2-6,239,10,55,rugged
SH0392,New Balance Flow Lifestyle Sneakers Pink,New Balance,Shoes,lifestyle sneakers,Lifestyle,Men,Pink,Rubberized knit,Velcro,Regular,7887,20,6309.6,4.7,180,100,Medium,Low,Medium,Medium,716,8,TPU,All-Purpose,No,All Season,6-10,147,8,65,minimal
SH0393,Red Tape Stride Formal Loafers Navy,Red Tape,Shoes,formal loafers,Formal,Men,Navy,PU,Buckle,Slim,1200,20,960.0,4.1,117,91,Medium,Low,Medium,Medium,1034,8,Phylon,Trail,No,Winter,6-10,143,4,61,minimal
SH0394,Adidas Elite Road Running Shoes Blue,Adidas,Shoes,road running shoes,Running,Girls,Blue,Rubberized knit,Velcro,Regular,8503,30,5952.1,4.0,89,100,Medium,Medium,High,Medium,418,10,EVA,Road,No,All Season,2-6,92,10,68,sporty
SH0395,Skechers Lite Street Sneakers Brown,Skechers,Shoes,street sneakers,Lifestyle,Unisex,Brown,Canvas,Elastic,Wide,3924,25,2943.0,4.4,154,100,Medium,Low,Medium,Medium,680,6,PU,All-Purpose,Yes,All Season,7-11,173,3,53,fashion
SH0396,Red Tape Pulse Oxfords Grey,Red Tape,Shoes,oxfords,Formal,Women,Grey,PU,Slip-On,Regular,4067,20,3253.6,4.2,136,100,Medium,Medium,Medium,High,588,6,EVA,Court,Yes,All Season,5-9,108,4,61,rugged
SH0397,Woodland Move Outdoor Shoes Red,Woodland,Shoes,outdoor shoes,Outdoor,Women,Red,Synthetic,Lace-Up,Regular,5186,30,3630.2,3.7,70,85,High,Medium,Medium,High,631,10,Phylon,Court,No,All Season,5-9,104,4,60,retro
SH0398,Fila Edge Retro Sneakers Pink,Fila,Shoes,retro sneakers,Lifestyle,Men,Pink,Rubberized knit,Slip-On,Wide,4523,20,3618.4,4.5,63,78,Medium,Low,Medium,Very High,607,6,Rubber,Road,No,All Season,8-12,57,9,56,everyday
SH0399,Red Tape Edge Walking Shoes Maroon,Red Tape,Shoes,walking shoes,Walking,Boys,Maroon,Leather,Slip-On,Regular,2636,25,1977.0,3.7,72,95,Medium,Medium,High,High,424,10,Phylon,All-Purpose,No,All Season,2-6,155,3,54,lightweight
SH0400,Campus Move Walking Shoes Tan,Campus,Shoes,walking shoes,Walking,Men,Tan,Mesh,Lace-Up,Regular,1577,10,1419.3,4.2,54,100,Medium,Medium,Medium,Medium,596,8,Foam,Trail,No,All Season,6-10,12,11,58,everyday
SH0401,Converse Edge Skate Shoes Pink,Converse,Shoes,skate shoes,Skate,Men,Pink,Synthetic,Lace-Up,Regular,4647,25,3485.25,5.0,127,100,Low,Medium,Medium,High,640,6,Phylon,Indoor,Yes,All Season,6-9,114,3,33,everyday
SH0402,Reebok Flow Training Shoes Maroon,Reebok,Shoes,training shoes,Training,Women,Maroon,Rubberized knit,Elastic,Regular,3240,20,2592.0,4.5,67,100,High,Low,Medium,High,407,8,Phylon,All-Purpose,No,All Season,5-9,81,4,96,rugged
SH0403,Fila Pro Lifestyle Sneakers Tan,Fila,Shoes,lifestyle sneakers,Lifestyle,Men,Tan,PU,Lace-Up,Regular,5944,10,5349.6,4.5,139,100,Medium,Medium,Low,Medium,616,6,Rubber,Trail,No,All Season,6-10,143,11,30,fashion
SH0404,Liberty Air Derbies Tan,Liberty,Shoes,derbies,Formal,Unisex,Tan,Mesh,Slip-On,Regular,2878,30,2014.6,4.2,37,87,Medium,High,Medium,High,732,0,Foam,Court,No,All Season,5-9,222,4,87,retro
SH0405,Bata Flow Walking Shoes Brown,Bata,Shoes,walking shoes,Walking,Unisex,Brown,Mesh,Velcro,Regular,3694,10,3324.6,4.1,30,65,High,Low,Medium,Very High,554,4,Foam,Road,No,Monsoon,6-10,213,12,60,everyday
SH0406,Bata Pro School Shoes Brown,Bata,Shoes,school shoes,School,Boys,Brown,Leather,Elastic,Regular,2562,35,1665.3,4.9,310,100,Low,Medium,Medium,High,378,10,Phylon,Road,No,All Season,1-5,110,5,70,retro
SH0407,Skechers Flow Walking Shoes Maroon,Skechers,Shoes,walking shoes,Walking,Men,Maroon,PU,Elastic,Wide,7775,35,5053.75,3.8,115,86,Medium,Medium,Medium,Very High,516,6,Rubber,All-Purpose,No,All Season,6-9,84,12,49,rugged
SH0408,New Balance Prime Trail Running Shoes Olive,New Balance,Shoes,trail running shoes,Running,Men,Olive,Suede,Slip-On,Regular,6288,25,4716.0,4.0,178,100,Medium,Medium,High,High,495,10,Foam,Trail,No,Summer,6-9,133,8,86,retro
SH0409,New Balance Edge Lifestyle Sneakers White,New Balance,Shoes,lifestyle sneakers,Lifestyle,Men,White,Rubberized knit,Buckle,Slim,5820,5,5529.0,4.1,227,100,High,Medium,Low,Medium,517,6,Foam,Court,Yes,All Season,7-11,88,1,73,fashion
SH0410,New Balance Flow Street Sneakers Olive,New Balance,Shoes,street sneakers,Lifestyle,Girls,Olive,Canvas,Buckle,Regular,8548,50,4274.0,4.3,80,88,Low,Medium,Low,High,707,10,Foam,Court,No,All Season,3-7,66,9,74,fashion
SH0411,ASICS Max Race-Day Shoes Olive,ASICS,Shoes,race-day shoes,Running,Girls,Olive,Rubberized knit,Slip-On,Regular,6635,10,5971.5,4.4,23,75,High,Medium,High,High,376,10,Foam,Indoor,No,All Season,2-6,118,5,48,rugged
SH0412,Puma Edge Street Sneakers Grey,Puma,Shoes,street sneakers,Lifestyle,Women,Grey,Rubberized knit,Elastic,Wide,3651,15,3103.35,4.3,87,63,Low,Medium,Medium,High,614,8,Foam,Trail,No,All Season,4-8,5,3,54,minimal
SH0413,ASICS Air Road Running Shoes Navy,ASICS,Shoes,road running shoes,Running,Women,Navy,Leather,Buckle,Regular,3200,20,2560.0,4.0,68,100,High,Medium,Medium,High,502,4,Foam,Trail,No,Monsoon,4-7,96,3,71,premium
SH0414,Nike Prime Training Shoes Black,Nike,Shoes,training shoes,Training,Men,Black,Mesh,Buckle,Slim,2101,20,1680.8,4.5,115,100,Max,Low,Medium,High,746,8,Rubber,Court,No,All Season,6-9,300,7,27,everyday
SH0415,Adidas Max Road Running Shoes Blue,Adidas,Shoes,road running shoes,Running,Men,Blue,Synthetic,Slip-On,Regular,5294,5,5029.3,4.3,96,100,High,Medium,Medium,Medium,373,6,PU,Court,No,All Season,8-12,85,4,70,retro
SH0416,Clarks Pro Formal Loafers Grey,Clarks,Shoes,formal loafers,Formal,Boys,Grey,Synthetic,Lace-Up,Slim,9601,0,9601.0,4.1,45,80,Medium,Low,High,High,687,12,PU,Trail,Yes,All Season,3-7,195,2,55,premium
SH0417,Reebok Max Walking Shoes Brown,Reebok,Shoes,walking shoes,Walking,Men,Brown,Synthetic,Elastic,Regular,3282,35,2133.3,4.5,160,100,Low,Low,Low,Very High,598,0,Phylon,Indoor,No,All Season,6-10,109,4,77,minimal
SH0418,ASICS Air Gym Trainers Red,ASICS,Shoes,gym trainers,Training,Women,Red,Mesh,Lace-Up,Regular,10643,25,7982.25,3.9,167,100,High,Low,Medium,Very High,520,10,EVA,Court,No,All Season,4-8,116,2,66,retro
SH0419,Nike Lite Training Shoes White,Nike,Shoes,training shoes,Training,Unisex,White,Mesh,Elastic,Regular,5777,20,4621.6,4.3,300,100,Medium,Medium,High,High,471,12,Foam,All-Purpose,No,All Season,6-10,172,9,56,rugged
SH0420,Woodland Air Rugged Boots Brown,Woodland,Shoes,rugged boots,Outdoor,Men,Brown,Synthetic,Elastic,Slim,6743,10,6068.7,4.5,278,100,Low,Low,High,High,766,8,Foam,Indoor,Yes,Winter,6-9,106,2,35,everyday
SH0421,Bata Pro Slip-On Walkers Grey,Bata,Shoes,slip-on walkers,Walking,Unisex,Grey,Knit,Slip-On,Regular,3732,15,3172.2,4.0,155,100,Medium,Low,High,High,592,6,Rubber,Indoor,No,Summer,6-10,139,4,44,sporty
SH0422,Nike Edge Gym Trainers Red,Nike,Shoes,gym trainers,Training,Girls,Red,PU,Lace-Up,Regular,1900,15,1615.0,4.1,31,100,Medium,High,Medium,Medium,692,12,EVA,All-Purpose,No,All Season,2-6,166,3,73,fashion
SH0423,Reebok Prime Cross Trainers Blue,Reebok,Shoes,cross trainers,Training,Boys,Blue,Knit,Velcro,Regular,3101,30,2170.7,4.8,191,100,Max,Medium,High,Very High,373,12,PU,Trail,No,All Season,2-6,188,10,45,sporty
SH0424,Puma Max Training Shoes Brown,Puma,Shoes,training shoes,Training,Women,Brown,Mesh,Slip-On,Slim,3748,10,3373.2,4.0,47,100,Medium,Low,Medium,High,379,8,PU,Road,No,Summer,5-9,104,1,71,everyday
SH0425,Vans Pro Street Sneakers Navy,Vans,Shoes,street sneakers,Lifestyle,Men,Navy,Mesh,Slip-On,Regular,2726,5,2589.7,4.3,26,85,Medium,Medium,High,Medium,759,8,Rubber,Road,No,All Season,6-10,37,11,100,minimal
SH0426,Puma Move Street Sneakers Black,Puma,Shoes,street sneakers,Lifestyle,Men,Black,Rubberized knit,Lace-Up,Regular,4657,30,3259.9,4.6,55,100,High,High,Low,Medium,802,6,EVA,Trail,No,Monsoon,6-10,131,9,69,premium
SH0427,Nike Air Road Running Shoes White,Nike,Shoes,road running shoes,Running,Women,White,Synthetic,Buckle,Regular,7426,35,4826.9,4.3,31,69,Max,Low,Low,Medium,335,10,Foam,All-Purpose,No,All Season,5-9,112,8,66,everyday
SH0428,Nike Max Basketball Shoes Blue,Nike,Shoes,basketball shoes,Basketball,Men,Blue,Mesh,Lace-Up,Wide,10611,25,7958.25,4.7,151,100,Medium,Low,Medium,High,659,6,EVA,All-Purpose,No,All Season,8-12,107,2,47,rugged
SH0429,Liberty Lite Oxfords Navy,Liberty,Shoes,oxfords,Formal,Boys,Navy,PU,Lace-Up,Regular,2511,15,2134.35,3.8,125,100,Medium,Medium,Medium,High,581,6,Phylon,Indoor,No,Winter,2-6,5,6,49,retro
SH0430,Campus Flex Race-Day Shoes Blue,Campus,Shoes,race-day shoes,Running,Boys,Blue,Mesh,Slip-On,Regular,3375,30,2362.5,4.4,39,100,Medium,Medium,Medium,High,396,8,Phylon,Trail,No,All Season,1-5,27,12,84,everyday
SH0431,Adidas Flex Trail Running Shoes Navy,Adidas,Shoes,trail running shoes,Running,Women,Navy,Rubberized knit,Lace-Up,Wide,5628,20,4502.4,4.7,40,70,Medium,High,Medium,Medium,284,6,Rubber,All-Purpose,No,Summer,5-9,84,3,83,rugged
SH0432,Skechers Move Comfort Walkers Blue,Skechers,Shoes,comfort walkers,Walking,Girls,Blue,Mesh,Lace-Up,Regular,2200,5,2090.0,4.0,146,100,Low,High,High,Medium,586,10,Phylon,Road,No,All Season,3-7,92,8,57,premium
SH0433,Campus Max Trail Running Shoes Blue,Campus,Shoes,trail running shoes,Running,Women,Blue,Synthetic,Lace-Up,Regular,1214,30,849.8,4.1,113,100,Medium,High,Low,Very High,182,8,Foam,Court,No,All Season,4-7,89,9,65,rugged
SH0434,Liberty Lite Walking Shoes Navy,Liberty,Shoes,walking shoes,Walking,Women,Navy,Suede,Buckle,Regular,1898,20,1518.4,4.4,50,97,Medium,Low,Medium,High,500,10,EVA,Court,No,Summer,5-9,146,1,58,premium
SH0435,Puma Pulse Road Running Shoes Blue,Puma,Shoes,road running shoes,Running,Women,Blue,Mesh,Velcro,Regular,3388,35,2202.2,4.1,152,100,Low,Medium,Low,Very High,575,6,PU,Road,No,All Season,6-10,84,10,69,fashion
SH0436,Nike Edge Basketball Shoes Red,Nike,Shoes,basketball shoes,Basketball,Girls,Red,Rubberized knit,Elastic,Regular,2468,30,1727.6,4.6,78,100,Medium,Medium,High,Very High,474,4,Rubber,Indoor,Yes,All Season,1-5,191,10,40,rugged
SH0437,Reebok Max Cross Trainers Pink,Reebok,Shoes,cross trainers,Training,Women,Pink,Mesh,Slip-On,Wide,3893,30,2725.1,3.9,335,100,High,Medium,High,Medium,309,12,Phylon,Trail,No,All Season,4-7,86,6,68,sporty
SH0438,Nike Max Lifestyle Sneakers Beige,Nike,Shoes,lifestyle sneakers,Lifestyle,Men,Beige,Synthetic,Slip-On,Regular,5247,30,3672.9,4.3,78,100,Max,Low,Low,High,688,12,TPU,Road,No,Monsoon,8-12,88,3,37,premium
SH0439,Bata Air Walking Shoes Maroon,Bata,Shoes,walking shoes,Walking,Men,Maroon,PU,Velcro,Wide,4357,20,3485.6,4.2,116,100,Max,High,Low,Very High,588,10,Foam,Indoor,No,Winter,8-12,43,11,95,premium
SH0440,Skechers Pulse Retro Sneakers Red,Skechers,Shoes,retro sneakers,Lifestyle,Women,Red,PU,Lace-Up,Regular,8067,15,6856.95,3.9,355,100,Medium,Medium,Low,Very High,530,6,Rubber,Court,Yes,Monsoon,6-10,153,7,69,premium
